,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
20,nghiep-vu-bao-chi,"Trong Lời ngỏ tác giả Trần Nhật Vy đã viết: “CHUYỆN NGHỀ BÁO, NHÀ BÁO SÀI GÒN THUỞ BAN ĐẦU có thể xem như cuốn lịch sử về nghề báo nhưng không mang chất giáo khoa. Tôi chỉ muốn kể lại những vui buồn, khó khăn của cái nghề tưởng sung sướng hóa ra đau khổ nầy của nhiều thế hệ làm báo. Trong các câu chuyện có lồng vào đó những chi tiết, những sự kiện lịch sử của nghề báo Sài Gòn xưa nay, điều mà dường như các trường dạy về bao chí không hoặc ít đề cập tới......Song tôi cũng muốn gởi gắm rằng. Muốn trở thành nhà báo chân chính các bạn phải học, học và học! Sự học với nhà báo không bao giờ đủ, không bao giờ có tận cùng. Học để mở rộng kiến văn. Học để thông cảm với xã hội. Học để nói, viết cho dễ hiểu mà không cần lý luận dài dòng. Học để tôn trọng những giá trị nhân văn. Và sự học ấy, dù bất cứ đâu, trường lớp, xã hội hay chính trong cuộc sống, đều rất cần thiết, nếu bạn muốn trở thành nhà báo”.Mời bạn đón đọc.
Trong Lời ngỏ tác giả Trần Nhật Vy đã viết: “CHUYỆN NGHỀ BÁO, NHÀ BÁO SÀI GÒN THUỞ BAN ĐẦU có thể xem như cuốn lịch sử về nghề báo nhưng không mang chất giáo khoa. Tôi chỉ muốn kể lại những vui buồn, khó khăn của cái nghề tưởng sung sướng hóa ra đau khổ nầy của nhiều thế hệ làm báo. Trong các câu chuyện có lồng vào đó những chi tiết, những sự kiện lịch sử của nghề báo Sài Gòn xưa nay, điều mà dường như các trường dạy về bao chí không hoặc ít đề cập tới...
...Song tôi cũng muốn gởi gắm rằng. Muốn trở thành nhà báo chân chính các bạn phải học, học và học! Sự học với nhà báo không bao giờ đủ, không bao giờ có tận cùng. Học để mở rộng kiến văn. Học để thông cảm với xã hội. Học để nói, viết cho dễ hiểu mà không cần lý luận dài dòng. Học để tôn trọng những giá trị nhân văn. Và sự học ấy, dù bất cứ đâu, trường lớp, xã hội hay chính trong cuộc sống, đều rất cần thiết, nếu bạn muốn trở thành nhà báo”.","Chuyện Nghề Báo, Nhà Báo Sài Gòn Thuở Ban Đầu",44000,https://www.vinabook.com/images/thumbnails/product/240x/208046_p67979mbt.jpg,Trần Nhật Vy,,NXB Văn hóa - Văn nghệ,NXB Văn Hóa Văn Nghệ,9786046827658,242.0,Tiếng Việt,Bìa mềm,14.5,20.5,03/2016,180
21,nghiep-vu-bao-chi,"Đây không phải là sách nghiệp vụ thuần túy, lý thuyết về đạo đức nghề báo, hay dạng tập hợp những bài kỷ niệm nhiều năm làm nghề báo như người ta vẫn thường thấy trên kệ sách mà nó mở ra những góc nhìn đa chiều về nghề báo, qua những câu chuyện, tình huống, chiêm nghiệm về nghề mà chỉ có người trong cuộc mới cảm nhận hết.Đặc biệt, tác giả không né tránh những vấn đề liên quan mật thiết đến cuộc đời của một người làm báo, chẳng hạn: phong bì, nhuận bút, lương thưởng, mối quan hệ với đồng nghiệp, nguồn tin, nạn đạo bài, môi trường làm việc tại các tòa soạn, thách thức của người làm báo trong thời công nghệ thay đổi chóng mặt...Tất cả được đề cập bằng giọng văn gần với cách diễn đạt trên mạng xã hội của tác giả, chi tiết sống động, liều lượng vừa đủ, có đôi chỗ tự trào và hóm hỉnh sâu cay.  Rất nhiều nhà báo danh tiếng, công danh sự nghiệp thênh thang nhưng bất hạnh trong đời sống riêng. Người thì đổ vỡ hôn nhân do không nhận được sự cảm thông từ phía bạn đời, kẻ chọn làm mẹ đơn thân cho nhẹ gánh… (Đâu là giải thưởng quý nhất với người làm báo?)Tác giả Benjamin Ngô (bút danh của nhà báo Ngô Bá Nha, hoạt động báo chí từ năm 1997 tại các báo Người Lao Động, Phụ Nữ, Sài Gòn Tiếp Thị, Thế Giới Văn Hóa… cho biết: “Tôi không có ý định viết một cuốn tự truyện hay cẩm nang nghiệp vụ đầy những lý thuyết giáo điều về nghề báo bởi thị trường sách đã có nhiều cuốn như vậy. Thay vào đó, tôi muốn chia sẻ những trải nghiệm cá nhân và một số bí quyết để một bạn trẻ mới ra trường có thể sống tốt, sống vui với nghề báo và có điều kiện nuôi dưỡng khát vọng cùng ngòi bút”.Sau 18 năm làm báo, từ kinh nghiệm và vốn sống của mình, tác giả nhận thấy nghề báo có thể tạo điều kiện cho bạn sống tốt và có những trải nghiệm thú vị và xen lẫn những thương đau. Miễn là bạn hết lòng, hết sức để hoàn thành trọng trách người trung gian xã hội của mình.Mời bạn đón đọc.
Đây không phải là sách nghiệp vụ thuần túy, lý thuyết về đạo đức nghề báo, hay dạng tập hợp những bài kỷ niệm nhiều năm làm nghề báo như người ta vẫn thường thấy trên kệ sách mà nó mở ra những góc nhìn đa chiều về nghề báo, qua những câu chuyện, tình huống, chiêm nghiệm về nghề mà chỉ có người trong cuộc mới cảm nhận hết.
Đặc biệt, tác giả không né tránh những vấn đề liên quan mật thiết đến cuộc đời của một người làm báo, chẳng hạn: phong bì, nhuận bút, lương thưởng, mối quan hệ với đồng nghiệp, nguồn tin, nạn đạo bài, môi trường làm việc tại các tòa soạn, thách thức của người làm báo trong thời công nghệ thay đổi chóng mặt...
Tất cả được đề cập bằng giọng văn gần với cách diễn đạt trên mạng xã hội của tác giả, chi tiết sống động, liều lượng vừa đủ, có đôi chỗ tự trào và hóm hỉnh sâu cay.  
Rất nhiều nhà báo danh tiếng, công danh sự nghiệp thênh thang nhưng bất hạnh trong đời sống riêng. Người thì đổ vỡ hôn nhân do không nhận được sự cảm thông từ phía bạn đời, kẻ chọn làm mẹ đơn thân cho nhẹ gánh… (Đâu là giải thưởng quý nhất với người làm báo?)
Tác giả Benjamin Ngô (bút danh của nhà báo Ngô Bá Nha, hoạt động báo chí từ năm 1997 tại các báo Người Lao Động, Phụ Nữ, Sài Gòn Tiếp Thị, Thế Giới Văn Hóa… cho biết: “Tôi không có ý định viết một cuốn tự truyện hay cẩm nang nghiệp vụ đầy những lý thuyết giáo điều về nghề báo bởi thị trường sách đã có nhiều cuốn như vậy. Thay vào đó, tôi muốn chia sẻ những trải nghiệm cá nhân và một số bí quyết để một bạn trẻ mới ra trường có thể sống tốt, sống vui với nghề báo và có điều kiện nuôi dưỡng khát vọng cùng ngòi bút”.
Sau 18 năm làm báo, từ kinh nghiệm và vốn sống của mình, tác giả nhận thấy nghề báo có thể tạo điều kiện cho bạn sống tốt và có những trải nghiệm thú vị và xen lẫn những thương đau. Miễn là bạn hết lòng, hết sức để hoàn thành trọng trách người trung gian xã hội của mình.",Sống Tốt Với Nghề Báo,63000,https://www.vinabook.com/images/thumbnails/product/240x/205655_p67637m001.jpg,Benjamin Ngô,,NXB Hồng Đức,Alpha books,8935251401103,242.0,Tiếng Việt,Bìa mềm,14.0,20.5,25/02/2016,248
22,nghiep-vu-bao-chi,"Mỗi ngày dài hơn một ngày, tên tập sách, cũng là ẩn dụ về thời gian eo hẹp, luôn eo hẹp của một người trong cuộc sống. Một ngày chừng đó mà bao nhiêu sự việc, bao nhiêu cung bậc cảm xúc trước lo âu và hạnh phúc, bao nhiêu tình huống ngặt nghèo… đổ lên đầu một người… Mà chỉ có chừng ấy thời gian thôi…Tác giả đã làm một việc rất quan trọng phía sau công việc của tổng biên tập hằng ngày khi điều hành tờ báo. Hầu như số báo nào cũng cần một bài viết có tính chất khái quát cho những sự kiện xảy ra trong ngày. Chọn lấy một sự kiện nổi bật để viết một bài vài trăm chữ, gần giống như phát ngôn của tờ báo trong ngày cho mục xã luận. Và bao nhiêu năm độc giả đã quen với bút danh Thăng Long, Văn Bông, Chân Phương… Có thể tính cấp thời của các bài viết làm người ta ít nhớ tới mấy ngày sau vì sự náo nhiệt của thông tin ở nhiều kênh khác. Nhưng khi đã tập hợp, đã chọn lọc từ hàng ngàn bài báo để thành một tập sách, người đọc vô cùng thú vị khi đọc lại những điều xảy ra từ nhiều năm trước.Thú vị nhất là tính xâu chuỗi các sự kiện. Từ việc xảy ra trong nghị trường đến việc xảy ra ở các cơ quan, ở cá nhân mỗi người nắm trọng trách các ngành… Những bài báo đã ghi lại không khí một thời. (trích giới thiệu của nhà văn Lê Minh Khuê)  Mời bạn đón đọc.
Mỗi ngày dài hơn một ngày, tên tập sách, cũng là ẩn dụ về thời gian eo hẹp, luôn eo hẹp của một người trong cuộc sống. Một ngày chừng đó mà bao nhiêu sự việc, bao nhiêu cung bậc cảm xúc trước lo âu và hạnh phúc, bao nhiêu tình huống ngặt nghèo… đổ lên đầu một người… Mà chỉ có chừng ấy thời gian thôi…
Tác giả đã làm một việc rất quan trọng phía sau công việc của tổng biên tập hằng ngày khi điều hành tờ báo. Hầu như số báo nào cũng cần một bài viết có tính chất khái quát cho những sự kiện xảy ra trong ngày. Chọn lấy một sự kiện nổi bật để viết một bài vài trăm chữ, gần giống như phát ngôn của tờ báo trong ngày cho mục xã luận. Và bao nhiêu năm độc giả đã quen với bút danh Thăng Long, Văn Bông, Chân Phương… Có thể tính cấp thời của các bài viết làm người ta ít nhớ tới mấy ngày sau vì sự náo nhiệt của thông tin ở nhiều kênh khác. Nhưng khi đã tập hợp, đã chọn lọc từ hàng ngàn bài báo để thành một tập sách, người đọc vô cùng thú vị khi đọc lại những điều xảy ra từ nhiều năm trước.
Thú vị nhất là tính xâu chuỗi các sự kiện. Từ việc xảy ra trong nghị trường đến việc xảy ra ở các cơ quan, ở cá nhân mỗi người nắm trọng trách các ngành… Những bài báo đã ghi lại không khí một thời. (trích giới thiệu của nhà văn Lê Minh Khuê)",Mỗi Ngày Dài Hơn Một Ngày,90000,https://www.vinabook.com/images/thumbnails/product/240x/197152_p66336mbt.jpg,Hồ Anh Tài,,Nxb Trẻ,NXB Trẻ,8934974136545,396.0,Tiếng Việt,Bìa mềm,14.0,20.0,24/10/2015,396
23,nghiep-vu-bao-chi,"Ba Nhà Báo Sài Gòn là cuốn sách kể sơ lược về cuộc đời và hoạt động báo chí của các nhà báo Dương Tử Giang (Nguyễn Tấn Sĩ), Trần Tấn Quốc (Trần Chí Thành) và bà Bút Trà Nguyễn Đức Nhuận (Tô Thị Thân).
Cuộc đời mỗi người không phải là một cuốn sách, một cuộn phim chỉ cần coi, đọc qua là ""biết hết"". Mỗi copn người, dù nghèo hèn hay giàu sang, dù tiếng tăm nổi như cồn hay ở dưới đáy xã hội không ai biết tới, vẫn có nhiều điều riêng tư mà chỉ bản thân họ mới biết, mới hiểu. Làm sao phim, sách có thể nói được niềm sung sướng, hạnh phúc, sự đau khổ đến tận cùng bởi nhiều thứ trong cuộc sống đưa tới? Làm sao có thể nói hết, viết hết, ghi nhận hết sự lo lắng trong canh thâu, niềm vui trào nước mắt của mỗi người? Cũng không thể ghi hết từng bước chân, từng bữa ăn, giấc ngủ, từng tiếng nói, tiếng cười điều mà chính người thân của họ cũng không thể nào biết, nhớ hết. Bởi vậy, những con người mà tôi viết đây chỉ là phác họa, chỉ là đại nét những hành trạng của họ.
Tôi cũng cố gắng sưu tập những bài báo của và liên quan đến ba vị in vào phần phụ lục (mỗi người) vừa làm tư liệu vừa để đọc cho biết ""tài"" của các vị. Đây là những bài báo tương đối khó kiếm.
- Trần Nhật Vy
Mời bạn đón đọc.",Ba Nhà Báo Sài Gòn,70000,https://www.vinabook.com/images/thumbnails/product/240x/194199_p65780mbt.jpg,Trần Nhật Vy,,NXB Văn hóa - Văn nghệ,NXB Văn Hóa Văn Nghệ,9786046820543,440.0,Tiếng Việt,Bìa mềm,16.0,24.0,23/09/2015,264
24,nghiep-vu-bao-chi,"CHUYỆN NGHỀ - CHUYỆN NGƯỜI tập hợp bài viết của các thế hệ phóng viên, nhân viên tòa soạn báo Tuổi Trẻ với những kỷ niệm hoạt động nghề nghiệp từ khi thành lập báo đến nay (1975-2015).
Mời bạn đón đọc.",Chuyện Nghề - Chuyện Người,88000,https://www.vinabook.com/images/thumbnails/product/240x/192350_p65510mbt.jpg,,,Nxb Trẻ,NXB Trẻ,8934974135500,484.0,Tiếng Việt,Bìa mềm,15.5,23.0,05/09/2015,312
25,nghiep-vu-bao-chi,"Là câu chuyện lịch sử của báo Tuổi Trẻ trong 40 năm qua, được viết dưới dạng chính sử.Đó là câu chuyện của những cán bộ Thành đoàn mê làm báo, từ việc hình thành Bản tin những ngày đầu giải phóng đến sự hình thành tờ báo Tuổi Trẻ đầu tiên ra mắt ngày 2-9-1975. Từ một tờ báo bao cấp trong hệ thống Đoàn thành phố, đội ngũ Tuổi Trẻ đã nỗ lực vượt lên khó khăn, từng bước biến tờ báo trở thành tiếng nói của quần chúng không chỉ ở thành phố mà còn trên cả nước.40 năm hình thành và phát triển với 3 chặng đường đáng nhớ: 10 năm vượt khó trong thời bao cấp, 15 năm vươn vai lớn mạnh trong giai đoạn đất nước đổi mới và trở thành tờ nhật báo khi bước vào thế kỷ 21 trong một thế giới phát triển và hội nhập..Đọc Báo Tuổi Trẻ - 40 năm hình thành và phát triển không chỉ để biết sự phát triển của báo Tuổi Trẻ trong 40 năm qua mà còn là cơ hội nhìn lại lịch sử đất nước từ sau ngày giải phóng 30.4.1975.Mời bạn đón đọc.
Là câu chuyện lịch sử của báo Tuổi Trẻ trong 40 năm qua, được viết dưới dạng chính sử.
Đó là câu chuyện của những cán bộ Thành đoàn mê làm báo, từ việc hình thành Bản tin những ngày đầu giải phóng đến sự hình thành tờ báo Tuổi Trẻ đầu tiên ra mắt ngày 2-9-1975. Từ một tờ báo bao cấp trong hệ thống Đoàn thành phố, đội ngũ Tuổi Trẻ đã nỗ lực vượt lên khó khăn, từng bước biến tờ báo trở thành tiếng nói của quần chúng không chỉ ở thành phố mà còn trên cả nước.
40 năm hình thành và phát triển với 3 chặng đường đáng nhớ: 10 năm vượt khó trong thời bao cấp, 15 năm vươn vai lớn mạnh trong giai đoạn đất nước đổi mới và trở thành tờ nhật báo khi bước vào thế kỷ 21 trong một thế giới phát triển và hội nhập..
Đọc Báo Tuổi Trẻ - 40 năm hình thành và phát triển không chỉ để biết sự phát triển của báo Tuổi Trẻ trong 40 năm qua mà còn là cơ hội nhìn lại lịch sử đất nước từ sau ngày giải phóng 30.4.1975.",Báo Tuổi Trẻ - 40 Năm Hình Thành Và Phát Triển,128000,https://www.vinabook.com/images/thumbnails/product/240x/192349_p65509mbaotuoitre40nam.jpg,,,Nxb Trẻ,NXB Trẻ,,660.0,Tiếng Việt,Bìa mềm,15.5,23.0,15/09/2015,392
26,nghiep-vu-bao-chi,"Báo Tuổi Trẻ đã viết… là tập hợp những bài báo để lại dấu ấn trong lòng bạn đọc cả nước của các cán bộ phóng viên báo Tuổi Trẻ trong 40 năm qua. Những bài báo đã tạo nên dấu ấn thương hiệu của một tờ báo trẻ trung và năng động, mang đầy sức sống truyền thống của một thành phố đi đầu trong sự nghiệp báo chí quốc ngữ.Chúng ta sẽ gặp trong tập sách những phóng sự, ghi chép, điều tra của nhiều nhà báo làm nên thương hiệu báo Tuổi Trẻ từ thời bao cấp đến thời kỳ đổi mới, nhất là từ đầu thế kỷ 21 đến nay với rất nhiều sự kiện không thể nào quên.  Mời bạn đón đọc.
Báo Tuổi Trẻ đã viết… là tập hợp những bài báo để lại dấu ấn trong lòng bạn đọc cả nước của các cán bộ phóng viên báo Tuổi Trẻ trong 40 năm qua. Những bài báo đã tạo nên dấu ấn thương hiệu của một tờ báo trẻ trung và năng động, mang đầy sức sống truyền thống của một thành phố đi đầu trong sự nghiệp báo chí quốc ngữ.
Chúng ta sẽ gặp trong tập sách những phóng sự, ghi chép, điều tra của nhiều nhà báo làm nên thương hiệu báo Tuổi Trẻ từ thời bao cấp đến thời kỳ đổi mới, nhất là từ đầu thế kỷ 21 đến nay với rất nhiều sự kiện không thể nào quên.",Báo Tuổi Trẻ Đã Viết...,136000,https://www.vinabook.com/images/thumbnails/product/240x/192347_p65503mbt.jpg,,,Nxb Trẻ,NXB Trẻ,8934974135494,660.0,Tiếng Việt,Bìa mềm,15.5,23.0,05/09/2015,432
27,nghiep-vu-bao-chi,"Kẻ trăn trở là cuốn sách được tập hợp từ rất nhiều bài viết đã được đăng trên các trang báo điện tử: VNExpress, Thanh niên, Tuổi trẻ, Giáo dục, báo Điện tử Chính phủ, VTC News… Cuốn sách đề cập tới nhiều đề tài mang đậm tính thời sự nóng hổi như giáo dục, hàng không, giao thông, xã hội…
Từ giáo dục cho tới hàng không, từ câu chuyện về đất nước Việt Nam nhỏ hay không nhỏ cho tới câu chuyện về kinh tế – xã hội, kinh doanh bất động sản, nợ công, đường sắt, thương hiệu, công nghiệp ô tô ở Việt Nam… đều là những đề tài được khai thác rất nhiều trên các phương tiện truyền thông. Nhưng bằng góc nhìn mới với những đề tài tưởng chừng đã cũ, tác giả cuốn sách đã thể hiện tư duy nhạy bén với những vấn đề đang hàng ngày hàng giờ diễn ra trong đời sống xã hội.
Đọc những bài viết về đề tài giáo dục, có thể nhận thấy ngay tư duy của một doanh nhân hàng ngày phải vật lộn với sự khốc liệt của môi trường cạnh tranh, nhưng vẫn luôn quan tâm, trăn trở tới vấn đề giáo dục quốc gia. Trong nhiều bài viết như Người Việt có quan tâm đến “giáo dục thật” hay Gửi Bộ trưởng: Một lá thư ngỏ bàn về giáo dục…, tác giả đã đưa ra những phân tích, đánh giá thấu đáo khi dựa trên những số liệu, tư liệu mang tính đối chiếu, so sánh giữa giáo dục Việt Nam với nền giáo dục các quốc gia tiên tiến trên thế giới: Mỹ, Anh, Singapore…
Xoay quanh câu chuyện giáo dục, có một bài viết đã nhận được sự quan tâm của đông đảo mọi người, đó là Từ lũy tre làng ra biển lớn và Nhận thức về Tây học. Giáo sư Ngô Bảo Châu cũng đặc biệt yêu thích bài viết này và dành những lời tâm huyết khi nói về vấn đề giáo dục: “Trong câu chuyện giáo dục, câu hỏi anh (hay tôi) thuộc về lũy tre làng hay thuộc về biển lớn thực ra không quan trọng lắm. Câu hỏi quan trọng là anh có muốn con anh sống với thế giới rộng lớn hơn thế giới của chính bản thân anh hay không? Nếu chúng ta đã thực sự rành mạch với bản thân mình rồi thì câu hỏi chọn mô hình nào cho giáo dục Việt Nam sẽ không cần phải bàn cãi nhiều nữa”.
Giáo sư Ngô Bảo Châu cũng tin tưởng vào những gì tác giả cuốn sách trăn trở có thể giúp “thai nghén những vận động tích cực” trong xã hội: “Tôi tin rằng những trăn trở của anh sẽ gặp gỡ, cộng hưởng với nhiều trăn trở của những người khác để thai nghén những vận động tích cực của xã hội”.
Ngoài đề tài giáo dục, ngòi bút của tác giả tiếp tục khai thác những đề tài nóng hổi khác của đời sống xã hội.
Với kinh nghiệm nhiều năm công tác trong lĩnh vực hàng không, cộng với những trải nghiệm khi có điều kiện đi nhiều, hiểu nhiều, chính những điều đó đã trở thành cơ sở vững chắc để tác giả trải lòng trên từng trang viết. Từ câu chuyện an toàn cho các chuyến bay, đến những chuyện thuộc bí mật nghề nghiệp trong ngành hàng không đều được tác giả chia sẻ để độc giả có thể hiểu hơn về hoạt động tìm kiếm cứu nạn hàng không; từ câu chuyện làm sao để giảm những chuyến bay chậm tới chuyện xây sân bay Long Thành mà thời gian gần đây đang là chủ đề nóng trên các diễn đàn, báo mạng và truyền hình, cũng được tác giả đưa ra nhiều dẫn chứng để phân tích, chứng minh.
Viết về các vấn đề xã hội, tác giả đã khai thác nhiều đề tài cũ bằng góc nhìn mới. Là một chuyên gia trong lĩnh vực hàng không, nhưng tác giả luôn đau đáu với những vấn đề liên quan đến sự phát triển hay những mặt còn tồn tại trong đời sống văn hóa của đất nước. Từ văn hóa xếp hàng tới tư duy mạng nhện, từ văn hóa khi tham gia giao thông tới việc quảng bá du lịch nước nhà đều được tác giả dựa trên những quan sát, trải nghiệm, so sánh giữa Việt Nam với các nước trong khu vực và trên thế giới...
Có thể lấy lời nhận xét của nhà báo Trần Đăng Tuấn, Tổng giám đốc Đài truyền hình An Viên để có được một hình dung rõ ràng hơn về cuốn sách: “Đọc cuốn sách này, sẽ thấy một Lương Hoài Nam – nhà báo chuyên nghiệp.
Một trong các phẩm chất của nhà báo chuyên nghiệp là không từ chối các đề tài, một khi nó đến từ cuộc sống. Không phải nhà báo chọn đề tài, mà cuộc sống “bắt” nhà báo phải viết về cái gì. Mức độ phong phú của các lĩnh vực đề tài tác giả viết khiến bất cứ nhà báo chuyên nghiệp nào cũng có thể phải ghen tỵ: đường sắt, hàng không, xe máy, an toàn giao thông, nợ xấu, thương hiệu, mạng nhện dây diện, thị trường bất động sản, công nghiệp ô tô ở Việt Nam, và nhiều nhất là giáo dục.”
Mời bạn đón đọc.",Kẻ Trăn Trở,84000,https://www.vinabook.com/images/thumbnails/product/240x/300666_p65497mscan0001.jpg,Lương Hoài Nam,,Nxb Thế giới,Thái Hà,8936037797168,528.0,Tiếng Việt,Bìa mềm,14.5,20.5,12/2017,460
28,nghiep-vu-bao-chi,"Là một người nắm trong tay nhiều kỉ lục báo chí, ông Hồ Quang Lợi, Trưởng ban Tuyên giáo Thành ủy Hà Nội vẫn tiếp tục là một nhà bình luận hàng đầu trong nền báo chí Việt Nam đương đại.
Phong độ, sức lôi cuốn từ những bài viết của nhà báo Hồ Quang Lợi đã khẳng định tên tuổi của ông nhiều năm qua trong thể loại này. Phải gọi mỗi bài viết của Hồ Quang Lợi là các tác phẩm bởi ấn tượng từ titre, tính hoàn chỉnh, cấu trúc, độ hấp dẫn cho đến dòng cuối mà độc giả vẫn “thèm” đọc tiếp. Luôn khước từ những “diễn ngôn lười biếng”, có thể khẳng định: Hồ Quang Lợi bằng tài năng, công phu và sáng tạo hiếm biệt đã đạt tầm quốc tế. Công chúng bị lôi cuốn khi nhìn thấy tên ông từ titre kích thích độc giả đến toàn bài, mỗi tác phẩm luôn toát lộ trí tuệ, chín chắn, chất văn chương, chặt chẽ mà vẫn “bay”, gợi mở với biên độ đa thanh trong diễn đạt uyển chuyển của một cây bút đặc thù tư duy hình ảnh.
Chào mừng ngày nhà báo Việt Nam 2015, ông Hồ Quang Lợi sẽ cho ra mắt tuyển tập những bài bình luận xuất sắc nhất trong cuốn: “Thế sự và mắt nhìn”, lưu giữ các bài viết về sự kiện nổi trội thời gian qua. Đó đôi khi là những bất ổn, bất an bao trùm lên nhiều quốc gia, dân tộc, nhiều khu vực trên thế giới, là những vụ tai nạn hàng không thảm khốc và bí ẩn chưa từng thấy, là đại dịch Ebola gieo rắc chết chóc kinh khiếp tại nhiều quốc gia châu Phi, rồi tình hình biển Đông giữa Việt Nam và Trung Quốc ...hay đôi khi chỉ là dòng suy nghĩ về thời cuộc trước cảnh xuân về.
Ông tốt nghiệp xuất sắc khoa Ngôn ngữ và Văn học nước ngoài (chuyên ngành Văn học Pháp) tại trường ĐHTH Bucarest (Rumanie). Tình yêu, sự am hiểu và năng lực văn học khiến Hồ Quang Lợi, dù không theo văn chương, vẫn truyền phổ tinh thần ấy vào con đường báo chí của mình, để mỗi tác phẩm đan quyện độ sang trọng, quyến rũ. Kiến văn sâu rộng, đa dạng, hình ảnh phong nhiêu, bổ trợ cho tư duy sắc nhạy luôn duy dưỡng tính nhân văn, cảm thức về số phận con người trước các nguy cơ bất an không chỉ do chiến tranh, khiến các bài bình luận của Hồ Quang Lợi không khi nào chỉ ở mức trần thuật, tổng kết như người ta vẫn thường thấy trên các báo, mà luôn có phân tích thấu đáo và tính dự báo cao.
Bằng con mắt thế sự tinh tường và bao quát, ông nhận ra những vấn đề tồn đọng nhức nhối ngay trong cuộc sống tưởng chừng như yên ổn: “Trong những cung đoạn đầu tiên của thế kỷ XXI, loài người đã khắc tạc được những kỳ tích tuyệt đỉnh trên tất cả mọi lĩnh vực. Con người đã nhân văn hơn, trí tuệ đã được khai mở hơn, tạo ra những đột biến trong khoa học – kỹ thuật và công nghệ. Nhưng đáng buồn thay, thế giới của chúng ta vẫn chưa được giải thoát khỏi nỗi ám ảnh của ác mộng chiến tranh, bạo lực, đe nẹt và trấn áp”. 
Ông khéo léo đưa ra quan điểm của cá nhân bằng cách nhấn mạnh những chi tiết đắt trong bài. Ví như trong bài viết: “Câu hỏi khó tại New York” bàn về  vấn đề biển Đông trong chuyến thăm Hoa Kỳ của đồng chí Phạm Quang Nghị, Uỷ viên Bộ Chính trị, Bí thư Thành uỷ Hà Nội với các nhà lãnh đạo thế giới, nhà báo Hồ Quang Lợi đã chọn cái kết ấn tượng, đó là một cái gật đầu tán thành của giáo sư Zha Daojiong, Đại học Bắc Kinh - người Trung Quốc duy nhất có mặt trong cuộc hội thảo này sau câu nói: “Việt Nam luôn muốn cùng Trung Quốc giải quyết tranh chấp bằng  biện pháp hòa bình. Việt Nam không mong muốn gì hơn là hai nước láng giềng chúng ta cùng giữ gìn hòa bình, ổn định, tình hữu nghị, cùng nhau xây dựng và phát triển mối quan hệ hợp tác bền vững.”
Đẳng cấp nghề của Hồ Quang Lợi giờ đây không cần tính đến số lượng giải thưởng nữa. Thương hiệu của ông đã vượt qua đánh giá của những cuộc thi chọn, chấm xét hàng năm, khi đã có một “mề đay luân lưu” – sự yêu chuộng và tín nhiệm của độc giả.",Thế Sự Và Mắt Nhìn,92000,https://www.vinabook.com/images/thumbnails/product/240x/185169_p64271mthesuvamatnhin.jpg,Hồ Quang Lợi,,Nxb Hà Nội,Thái Hà,,704.0,Tiếng Việt,Bìa mềm,15.5,24.0,31/07/2015,460
29,nghiep-vu-bao-chi,"Quyển sách là kết quả dày công nghiên cứu của tác giả về nền báo chí Nam bộ. Qua những bài báo xưa, ta sẽ có cái nhìn bao quát về xã hội Nam kỳ cuối thế kỷ 19, khi thực dân Pháp đã hoàn thành công cuộc xâm chiếm nước ta, về sự đổi thay từng ngày của miền đất này, cách người dân loay hoay kiếm sống trong tình hình mới, nạn cờ bạc, đề đóm gây hại thế nào,… Hơn thế nữa, chúng ta cũng sẽ hiểu hơn những cuộc kháng chiến của nhân dân, về những người bị chính quyền thuộc địa coi là “giặc”, những cuộc nổi dậy có thể không lớn mạnh nhưng chưa bao giờ im tiếng.
Mời bạn đón đọc.",Báo Quấc Ngữ Ở Sài Gòn Cuối Thế Kỷ 19,60000,https://www.vinabook.com/images/thumbnails/product/240x/185167_p64269mbisatruoc.jpg,Trần Nhật Vy,,Nxb Trẻ,NXB Trẻ,8934974134817,264.0,Tiếng Việt,Bìa mềm,14.0,20.0,27/06/2015,272
30,nghiep-vu-bao-chi,"LÀNG BÁO SÀI GÒN tái hiện một thời kỳ làm báo sôi nổi của trí thức Sài Gòn và Việt Nam, với những tờ báo có số phận chỉ vài tháng hay vài số báo, thậm chí một số báo duy nhất, trong bối cảnh bi thương mà hào hùng của một dân tộc bị mất nước nhưng quyết không cam chịu làm nô lệ. Cuốn sách là một biên niên sử báo chí thực sự công phu, hấp dẫn.
Mời bạn đón đọc.",Làng Báo Sài Gòn 1916 - 1930,116000,https://www.vinabook.com/images/thumbnails/product/240x/184911_p64203mbiatruoc.jpg,Philippe M.F. Peycam,Trần Đức Tài,Nxb Trẻ,NXB Trẻ,8934974134633,572.0,Tiếng Việt,Bìa mềm,14.0,20.0,27/06/2015,460
