,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
111,my-thuat-kien-truc,"Không chỉ là một nữ họa sĩ minh họa, Johanna Basford còn là một “nhà truyền giáo bằng mực vẽ”. Cô tạo ra những bức tranh vẽ tay phức tạp dựa trên hệ động thực vật quanh nhà mình ở vùng nông thôn của Scotland.
“Đại dương mất tích” là tác phẩm mới nhất của nữ họa sĩ xinh đẹp và nổi tiếng Johanna Basford - tác giả hai cuốn sách tô màu nổi tiếng Khu vườn bí mật và Khu rừng bị phù phép. Cuốn sách là cuộc phiêu lưu bằng mực vẽ nằm dưới những ngọn sóng biển với những tranh vẽ đầy mê hoặc để bạn tô màu và trang trí. Từ những mớ rong biển quấn vào nhau cho đến những rặng san hô ngầm và cả những con tàu bị đắm, có rất nhiều thứ để bạn khám phá! Thông qua cuốn sách, bạn sẽ được gặp gỡ nhưng chú bạch tuộc lạ lùng, những nàng tiên cá có phép thuật, rất nhiều loài cá đẹp kì lạ và những cung điện huyền bí, tất cả đều đang chờ bạn đưa vào thế giới thực sống động muôn màu!Và tất nhiên, trong cuộc phiêu lưu bạn sẽ tìm thấy những kho báu chứa đầy trang sức của hải tặc, qua đó bạn có thể tìm thấy những viên kim cương, đồng vàng, dây chuyền ngọc trai hay những lọ thuốc ma thuật. Hành trình khám phá thế giới biển chắc chắn sẽ đem lại những cảm giác tươi mới cho tinh thần, bồi dưỡng năng lượng sau những giờ làm việc căng thẳng.Mời bạn đón đọc.
“Đại dương mất tích” là tác phẩm mới nhất của nữ họa sĩ xinh đẹp và nổi tiếng Johanna Basford - tác giả hai cuốn sách tô màu nổi tiếng Khu vườn bí mật và Khu rừng bị phù phép. Cuốn sách là cuộc phiêu lưu bằng mực vẽ nằm dưới những ngọn sóng biển với những tranh vẽ đầy mê hoặc để bạn tô màu và trang trí. Từ những mớ rong biển quấn vào nhau cho đến những rặng san hô ngầm và cả những con tàu bị đắm, có rất nhiều thứ để bạn khám phá! Thông qua cuốn sách, bạn sẽ được gặp gỡ nhưng chú bạch tuộc lạ lùng, những nàng tiên cá có phép thuật, rất nhiều loài cá đẹp kì lạ và những cung điện huyền bí, tất cả đều đang chờ bạn đưa vào thế giới thực sống động muôn màu!
Và tất nhiên, trong cuộc phiêu lưu bạn sẽ tìm thấy những kho báu chứa đầy trang sức của hải tặc, qua đó bạn có thể tìm thấy những viên kim cương, đồng vàng, dây chuyền ngọc trai hay những lọ thuốc ma thuật. Hành trình khám phá thế giới biển chắc chắn sẽ đem lại những cảm giác tươi mới cho tinh thần, bồi dưỡng năng lượng sau những giờ làm việc căng thẳng.",Đại Dương Mất Tích (Sách Tô Màu Dành Cho Người Lớn),75000,https://www.vinabook.com/images/thumbnails/product/240x/196363_p66235mdaiduongmattich.jpg,Johanna Basford,Lilith,Nxb Lao động,Thái Hà,8936037797083,550.0,Tiếng Việt,Bìa mềm,25.0,25.0,27/10/2015,80
112,my-thuat-kien-truc,"Sắc màu an nhiên là một trong bốn cuốn do nhóm tác giả Michael O’Mara Books Limited sáng tạo nên. Dựa trên ý tưởng rằng các bức tranh phức tạp để tô màu và vẽ thêm chi tiết có tác dụng chữa lành – sự kết hợp của khả năng tập trung và sáng tạo mang đến cảm giác yên bình và an nhiên cho một tâm hồn đang mệt mỏi, cuốn sách bao gồm rất nhiều các hình ảnh phức tạp: từ những con thú oai nghiêm, những dãy núi nghiêng ngả tới những họa tiết hình xoắn nhẹ nhàng cùng những khối hình lộng lẫy, sẽ khơi dậy trí tưởng tưởng cùng sự tự tin của người nghệ sĩ trong bạn. Chúng sẽ giúp bạn xa rời những nỗi lo lắng hay công việc bộn bề và giúp bạn trải nghiệm sự an nhiên đến từ việc tập trung vào những công việc đơn giản.Từ việc tô màu những bức tranh tuyệt đẹp tới việc vẽ thêm những họa tiết lộng lẫy, bạn có thể hoàn thiện các trang trong cuốn sách này theo ý mình.Việc tô màu và vẽ thêm chi tiết trong cuốn sách rất đơn giản, đồng nghĩa với việc bạn không phải lo lắng về việc mắc lỗi, vì chẳng có kỹ thuật sai – đúng nào ở đây cả. Bạn sẽ không tìm thấy bất cứ quy tắc hay chỉ dẫn phức tạp từng bước nào trong cuốn sách, ở đây chỉ có những tác phẩm nghệ thuật tuyệt vời, nơi bạn có thể thỏa sức sáng tạo theo ý mình.Mời bạn đón đọc.
Sắc màu an nhiên là một trong bốn cuốn do nhóm tác giả Michael O’Mara Books Limited sáng tạo nên. Dựa trên ý tưởng rằng các bức tranh phức tạp để tô màu và vẽ thêm chi tiết có tác dụng chữa lành – sự kết hợp của khả năng tập trung và sáng tạo mang đến cảm giác yên bình và an nhiên cho một tâm hồn đang mệt mỏi, cuốn sách bao gồm rất nhiều các hình ảnh phức tạp: từ những con thú oai nghiêm, những dãy núi nghiêng ngả tới những họa tiết hình xoắn nhẹ nhàng cùng những khối hình lộng lẫy, sẽ khơi dậy trí tưởng tưởng cùng sự tự tin của người nghệ sĩ trong bạn. Chúng sẽ giúp bạn xa rời những nỗi lo lắng hay công việc bộn bề và giúp bạn trải nghiệm sự an nhiên đến từ việc tập trung vào những công việc đơn giản.
Từ việc tô màu những bức tranh tuyệt đẹp tới việc vẽ thêm những họa tiết lộng lẫy, bạn có thể hoàn thiện các trang trong cuốn sách này theo ý mình.
Việc tô màu và vẽ thêm chi tiết trong cuốn sách rất đơn giản, đồng nghĩa với việc bạn không phải lo lắng về việc mắc lỗi, vì chẳng có kỹ thuật sai – đúng nào ở đây cả. Bạn sẽ không tìm thấy bất cứ quy tắc hay chỉ dẫn phức tạp từng bước nào trong cuốn sách, ở đây chỉ có những tác phẩm nghệ thuật tuyệt vời, nơi bạn có thể thỏa sức sáng tạo theo ý mình.",Sắc Màu An Nhiên (Sách Tô Màu Dành Cho Người Lớn),92000,https://www.vinabook.com/images/thumbnails/product/240x/196362_p66234msacmauannhien.jpg,,Thanh Minh,Nxb Lao động,Thái Hà,8936037797106,902.0,Tiếng Việt,Bìa cứng,21.0,29.0,12/11/2015,128
113,my-thuat-kien-truc,"Sắc màu nghệ thuật là một trong bốn cuốn do nhóm tác giả Michael O’Mara Books Limited sáng tạo nên. Dựa trên ý tưởng rằng các bức tranh phức tạp để tô màu và vẽ thêm chi tiết có tác dụng chữa lành – sự kết hợp của khả năng tập trung và sáng tạo mang đến cảm giác yên bình và an nhiên cho một tâm hồn đang mệt mỏi, cuốn sách bao gồm rất nhiều các hình ảnh phức tạp: từ những mạn đà la kỳ ảo và những hoa văn lặp lại nhịp nhàng tới những thiết kế hình học lộng lẫy và những bức vẽ tự do, những hình ảnh trong cuốn sách sẽ khơi dậy trí tưởng tưởng cùng sự tự tin của người nghệ sĩ trong bạn. Chúng sẽ giúp bạn xa rời những nỗi lo lắng hay công việc bộn bề và giúp bạn trải nghiệm sự an nhiên đến từ việc tập trung vào những công việc đơn giản.Từ việc tô màu những bức tranh tuyệt đẹp tới việc vẽ thêm những họa tiết lộng lẫy, bạn có thể hoàn thiện các trang trong cuốn sách này theo ý mình.Việc tô màu và vẽ thêm chi tiết trong cuốn sách rất đơn giản, đồng nghĩa với việc bạn không phải lo lắng về việc mắc lỗi, vì chẳng có kỹ thuật sai – đúng nào ở đây cả. Bạn sẽ không tìm thấy bất cứ quy tắc hay chỉ dẫn phức tạp từng bước nào trong cuốn sách, ở đây chỉ có những tác phẩm nghệ thuật tuyệt vời, nơi bạn có thể thỏa sức sáng tạo theo ý mình.Mời bạn đón đọc.
Sắc màu nghệ thuật là một trong bốn cuốn do nhóm tác giả Michael O’Mara Books Limited sáng tạo nên. Dựa trên ý tưởng rằng các bức tranh phức tạp để tô màu và vẽ thêm chi tiết có tác dụng chữa lành – sự kết hợp của khả năng tập trung và sáng tạo mang đến cảm giác yên bình và an nhiên cho một tâm hồn đang mệt mỏi, cuốn sách bao gồm rất nhiều các hình ảnh phức tạp: từ những mạn đà la kỳ ảo và những hoa văn lặp lại nhịp nhàng tới những thiết kế hình học lộng lẫy và những bức vẽ tự do, những hình ảnh trong cuốn sách sẽ khơi dậy trí tưởng tưởng cùng sự tự tin của người nghệ sĩ trong bạn. Chúng sẽ giúp bạn xa rời những nỗi lo lắng hay công việc bộn bề và giúp bạn trải nghiệm sự an nhiên đến từ việc tập trung vào những công việc đơn giản.
Từ việc tô màu những bức tranh tuyệt đẹp tới việc vẽ thêm những họa tiết lộng lẫy, bạn có thể hoàn thiện các trang trong cuốn sách này theo ý mình.
Việc tô màu và vẽ thêm chi tiết trong cuốn sách rất đơn giản, đồng nghĩa với việc bạn không phải lo lắng về việc mắc lỗi, vì chẳng có kỹ thuật sai – đúng nào ở đây cả. Bạn sẽ không tìm thấy bất cứ quy tắc hay chỉ dẫn phức tạp từng bước nào trong cuốn sách, ở đây chỉ có những tác phẩm nghệ thuật tuyệt vời, nơi bạn có thể thỏa sức sáng tạo theo ý mình.",Sắc Màu Nghệ Thuật (Sách Tô Màu Dành Cho Người Lớn),92000,https://www.vinabook.com/images/thumbnails/product/240x/196361_p66233msacmaunghethuat.jpg,,Thanh Minh,Nxb Lao động,Thái Hà,8936037797113,902.0,Tiếng Việt,Bìa cứng,21.0,29.0,12/11/2015,128
114,my-thuat-kien-truc,"Hãy cùng trải nghiệm series tiểu thuyết Trò chơi vương quyền đậm chất sử thi bi tráng của George R. R. Martin một lần nữa cùng cuốn coloring book có-một-không-hai tuyệt đẹp với 45 bức tranh minh họa siêu lung linh!Giờ đây, lần đầu tiên người hâm mộ trường thiên tiểu thuyết này có thể tự lấp đầy khoảng trống, mang hình ảnh của thế giới huyền ảo ấy đến với đời thực, từng chút, từng chút một, từ những thanh kiếm, gia huy cho đến những lâu đài cổ kính. Với hàng chục tác phẩm đen trắng của những họa sĩ minh họa nổi tiếng thế giới: Yvonne Gilbert, John Howe, Tamislav Tomic, Adam Stower, và Levi Pìnold, cuốn coloring book đặc biệt này đã mở ra một thế giới đầy màu sắc cho dòng sách này.Cuốn sách tập hợp những bức ảnh liên quan đến những tình tiết hay trong truyện về các cuộc đụng độ, đấu tranh và hình tượng anh hùng, khơi mở trí tưởng tượng của những người cầm bút tô vẽ. Trò chơi vương quyền đã nhận được rất nhiều những đánh giá quan trọng về vai trò của phụ nữ và tôn giáo được thể hiện trong tác phẩm.Mời bạn đón đọc.
Hãy cùng trải nghiệm series tiểu thuyết Trò chơi vương quyền đậm chất sử thi bi tráng của George R. R. Martin một lần nữa cùng cuốn coloring book có-một-không-hai tuyệt đẹp với 45 bức tranh minh họa siêu lung linh!
Giờ đây, lần đầu tiên người hâm mộ trường thiên tiểu thuyết này có thể tự lấp đầy khoảng trống, mang hình ảnh của thế giới huyền ảo ấy đến với đời thực, từng chút, từng chút một, từ những thanh kiếm, gia huy cho đến những lâu đài cổ kính. Với hàng chục tác phẩm đen trắng của những họa sĩ minh họa nổi tiếng thế giới: Yvonne Gilbert, John Howe, Tamislav Tomic, Adam Stower, và Levi Pìnold, cuốn coloring book đặc biệt này đã mở ra một thế giới đầy màu sắc cho dòng sách này.
Cuốn sách tập hợp những bức ảnh liên quan đến những tình tiết hay trong truyện về các cuộc đụng độ, đấu tranh và hình tượng anh hùng, khơi mở trí tưởng tượng của những người cầm bút tô vẽ. Trò chơi vương quyền đã nhận được rất nhiều những đánh giá quan trọng về vai trò của phụ nữ và tôn giáo được thể hiện trong tác phẩm.",Trò Chơi Vương Quyền (Sách Tô Màu Dành Cho Người Lớn),67000,https://www.vinabook.com/images/thumbnails/product/240x/196360_p66232mtrochoivuongquyen.jpg,George R. R. Martin,Nguyễn Hương Lan,Nxb Lao động,Thái Hà,8936037797090,550.0,Tiếng Việt,Bìa mềm,25.0,25.0,05/11/2015,94
115,my-thuat-kien-truc,"Nghệ nhân origami với 20 năm thực hành, nghiên cứu và sáng tạo các tác phẩm nghệ thuật xếp giấy. Anh Tú Tuấn theo đuổi phong cách tối giản, thổi hồn vào giấy qua những nét gấp tinh tế và độc đáo. Các tác phẩm của anh đã được in thành sách tại Hàn Quốc và Pháp, và trưng bày trong nhiều triển lãm trong nước và quốc tế. Ngoài đam mê với giấy, anh dành tình yêu đặc biệt cho trẻ em. Anh Tú Tuấn đã từng là kỹ sư hóa kỳ cựu của Unilever trong nhiều năm, và có bằng MBA của đại học Preston.
Mời bạn đón đọc.",Ocean Origami - Thế Giới Đại Dương,62000,https://www.vinabook.com/images/thumbnails/product/240x/196059_p66157morigami.jpg,Nguyễn Tú Tuấn,,Nxb Thế giới,Nhã Nam,8935235206588,418.0,Tiếng Việt,Bìa mềm,20.0,20.0,14/10/2015,108
116,my-thuat-kien-truc,"Cuốn sách Nguyên Lý Hội Họa Đen Trắng này được biên dịch từ ""Hắc bạch họa lý"" của tác giả Vương Hoằng Lực do Nhà xuất bản Mỹ thuật Liêu Ninh - Trung Quốc xuất bản.Cuốn sách là một tác phẩm lý luận mỹ thuật có tính khoa học, tính hệ thống, tính hoàn chỉnh với nội dung phong phú, trình bày xác thực tỉ mỉ, tranh lời tương ứng, cố gắng hình tượng hóa lý luận nghệ thuật thị giác. Ai là người đi theo con đường mỹ thuật, đã bước lên con đường mỹ thuật đều có chung một mong muốn là có trong tay một bộ sách như thế này. Mời bạn đón đọc.
Cuốn sách Nguyên Lý Hội Họa Đen Trắng này được biên dịch từ ""Hắc bạch họa lý"" của tác giả Vương Hoằng Lực do Nhà xuất bản Mỹ thuật Liêu Ninh - Trung Quốc xuất bản.
Cuốn sách là một tác phẩm lý luận mỹ thuật có tính khoa học, tính hệ thống, tính hoàn chỉnh với nội dung phong phú, trình bày xác thực tỉ mỉ, tranh lời tương ứng, cố gắng hình tượng hóa lý luận nghệ thuật thị giác. Ai là người đi theo con đường mỹ thuật, đã bước lên con đường mỹ thuật đều có chung một mong muốn là có trong tay một bộ sách như thế này.",Nguyên Lý Hội Họa Đen Trắng (Tái Bản 2014),111000,https://www.vinabook.com/images/thumbnails/product/240x/195971_p66137mbt.jpg,Vương Hoằng Lực,Võ Mai Lý,Nxb Mỹ thuật,Văn Lang,8935073104183,638.0,Tiếng Việt,Bìa mềm,19.0,27.0,12/2014,304
117,my-thuat-kien-truc,"Một thủy cung dưới đại dương sâu thẳm, lạ lẫm cực kỳ với cá đội mũ, ghẹ đan lát, cua càng quạt, sò chân dài, bạch tuộc thủy tiên, những quý ông, quý bà Cỏ Chân Ngỗng, những người cá thích tắm bồn... đang chờ bạn khám phá.
Hãy cùng ngụp lặn dưới đại dương huyền ảo, dùng sắc màu trí tưởng tượng vô hạn đánh thức những sinh vật kỳ lạ náu mình dưới từng họa tiết đen trắng! Một tuyển tập tô màu đỉnh cao đến từ Mesdemoiselles, hai họa sĩ tài năng của nước Pháp.",Đại Dương Huyền Bí (Sách Tô Màu Dành Cho Người Lớn),58000,https://www.vinabook.com/images/thumbnails/product/240x/196946_p66119m002.jpg,Mesdemoiselles,Thu Phương,Nxb Thế giới,Nhã Nam,8935235206717,484.0,Tiếng Việt,Bìa mềm,25.0,25.0,22/10/2015,48
118,my-thuat-kien-truc,"Thời khắc sách mở ra cũng là những hồi hộp về chuyến du lịch bắt đầu!Vào một ngày cả thể xác lẫn tâm hồn đều trở nên khô cằn vì cuộc sống thường ngày nhàm chán, chỉ cần nghĩ đến kỷ niệm về chuyến du lịch đã qua hay kế hoạch cho kỳ nghỉ sắp tới cũng khiến chúng ta phấn khởi lạ lùng, tinh thần nhẹ nhõm hơn hẳn. Sao bạn không lật giở bất cứ trang nào trong cuốn sách này và bắt đầu một chuyến du lich nhảy cóc bằng cách lấp đầy câu chuyện và mầu sắc của riêng mình vào mỗi địa danh, thành phố mà lúc nào đó ta nhất định muốn đến, hay những món đồ lưu niệm sặc sỡ thi thoảng muốn sưu tập giữa chuyến đi? Nào, hãy phiêu lưu ngay bằng màu sắc trước khi bắt đầu một chuyến đi thực tới thành phố trong mơ của bạn.Mời  bạn đón đọc.
Thời khắc sách mở ra cũng là những hồi hộp về chuyến du lịch bắt đầu!
Vào một ngày cả thể xác lẫn tâm hồn đều trở nên khô cằn vì cuộc sống thường ngày nhàm chán, chỉ cần nghĩ đến kỷ niệm về chuyến du lịch đã qua hay kế hoạch cho kỳ nghỉ sắp tới cũng khiến chúng ta phấn khởi lạ lùng, tinh thần nhẹ nhõm hơn hẳn. Sao bạn không lật giở bất cứ trang nào trong cuốn sách này và bắt đầu một chuyến du lich nhảy cóc bằng cách lấp đầy câu chuyện và mầu sắc của riêng mình vào mỗi địa danh, thành phố mà lúc nào đó ta nhất định muốn đến, hay những món đồ lưu niệm sặc sỡ thi thoảng muốn sưu tập giữa chuyến đi? Nào, hãy phiêu lưu ngay bằng màu sắc trước khi bắt đầu một chuyến đi thực tới thành phố trong mơ của bạn.",Đô Thành Rực Rỡ (Sách Tô Màu Dành Cho Người Lớn),62000,https://www.vinabook.com/images/thumbnails/product/240x/195755_p66117mbt.jpg,Jeong Aah Park,Uyên Uyên,Nxb Thế giới,Nhã Nam,8935235206496,506.0,Tiếng Việt,Bìa mềm,25.0,25.0,14/10/2015,96
119,my-thuat-kien-truc,"Mời các bạn tham gia cuộc du hành nghệ thuật đến thành phố ánh sáng. Con đường đã mở lối, hãy bước vào, khám phá từ những thắng cảnh nổi tiếng nhất của thủ đô nước Pháp tới những góc phố lạ lẫm, độc đáo nhất, hãy thăm thú Paris theo một cách hoàn toàn mới: họa sĩ Isy Ochoa đã vẽ tranh, còn bạn, hãy thêm màu cho bức tranh ấy.Mời bạn đón đọc.
Mời các bạn tham gia cuộc du hành nghệ thuật đến thành phố ánh sáng. 
Con đường đã mở lối, hãy bước vào, khám phá từ những thắng cảnh nổi tiếng nhất của thủ đô nước Pháp tới những góc phố lạ lẫm, độc đáo nhất, hãy thăm thú Paris theo một cách hoàn toàn mới: họa sĩ Isy Ochoa đã vẽ tranh, còn bạn, hãy thêm màu cho bức tranh ấy.",Theo Em Đi Khắp Paris (Sách Tô Màu Dành Cho Người Lớn),77000,https://www.vinabook.com/images/thumbnails/product/240x/195860_p66116mtheoemdikhapparis.jpg,Isy Ochoa,Hoàng Nhụy,Nxb Thế giới,Nhã Nam,8935235206472,748.0,Tiếng Việt,Bìa mềm,26.0,34.0,08/10/2015,96
120,my-thuat-kien-truc,"Sau một ngày với bao căng thẳng, hẳn trong đầu bạn đã nghĩ ngay tới bao món ngon cho riêng mình rồi phải không. Hôm nay thay vì ăn, sao chúng ta không thử tô màu với tâm trạng thoải mái nhỉ? Chỉ cần thêm một chút màu vào là những món ăn mang hương vị và màu sắc của mỗi người sẽ lần lượt xuất hiện, từ món khai vị tựa hồ sắp phát ra những tiếng nhai roàm roạp, tới món chính giữa sự kết hợp hài hòa giữa đủ loại nước xốt cùng màu sắc nguyên liệu gốc làm kích thích tuyến nước bọt, rồi món tráng miệng trình bày tinh tế đến độ không ai nỡ chạm vào, cho đến rượu và trà rót đầy tràn lòng ta. Nào, trước tiên hãy bắt đầu từ việc lên một thực đơn thật lôi cuốn vị giác nhé!
Mời bạn đón đọc.",Bữa Tiệc Sắc Màu (Sách Tô Màu Dành Cho Người Lớn),59000,https://www.vinabook.com/images/thumbnails/product/240x/195315_p65984m1.jpg,Jeong Aah Park,Minh Minh,Nxb Thế giới,Nhã Nam,8935235206434,506.0,Tiếng Việt,Bìa mềm,25.0,25.0,03/10/2015,96
121,my-thuat-kien-truc,"HƠN 30 BỨC TRANH TÔ MÀU DÀNH CHO NHỮNG NGƯỜI YÊU VƯỜN TƯỢC VÀ THIÊN NHIÊNCuốn sách kỳ lạ và mơ mộng này chào đón ta bằng một mái nhà ấm cúng cùng khu vườn sum suê hoa trái. Vườn tược có thể biến bất cứ mảnh đất nào thành một chốn vui tươi. Hãy dạo bước dọc theo con đường mòn lát đá để tới chiêm ngưỡng mái cổng vòm kết hoa hồng...Đơn giản là tuyệt đẹp.Mời bạn đón đọc
HƠN 30 BỨC TRANH TÔ MÀU DÀNH CHO NHỮNG NGƯỜI YÊU VƯỜN TƯỢC VÀ THIÊN NHIÊN
Cuốn sách kỳ lạ và mơ mộng này chào đón ta bằng một mái nhà ấm cúng cùng khu vườn sum suê hoa trái. Vườn tược có thể biến bất cứ mảnh đất nào thành một chốn vui tươi. Hãy dạo bước dọc theo con đường mòn lát đá để tới chiêm ngưỡng mái cổng vòm kết hoa hồng...
Đơn giản là tuyệt đẹp.",Khu Vườn Mê Hoặc (Sách Tô Màu Dành Cho Người Lớn),42000,https://www.vinabook.com/images/thumbnails/product/240x/195119_p65969mkhuvnmhoc.jpg,Alexandra Cowell,Hạnh Lâm,Nxb Thế giới,Nhã Nam,8935235206359,330.0,Tiếng Việt,Bìa mềm,20.5,28.5,03/10/2015,68
122,my-thuat-kien-truc,"Hãy làm sống lại những mẫu trang phục huyền thoại trường tồn trong lịch sử thời trang và cả các bộ sưu tập mới nhất trên sàn diễn thời trang Paris và cả các bộ sưu tập mới nhất trên sàn diễn thời trang Paris nhờ tài phối màu của bạn!Có bao giờ bạn tưởng tượng, bộ váy trang nhã của Givenchy mà Audrey Hepburn từng mặc trong phim Sabrina, hay chiếc miniskirt kết hợp giữa họa tiết hình học và đường thẳng của siêu mẫu huyền thoại Twiggy, chiếc trench coat của Burberry, chiếc túi 2.55 của Chanel, đôi giầy gắn nơ của Ferragamo... sẽ khoác lên những màu sắc mà bạn thích? Tuy không thể phóng tay mua những chiếc túi Birkin giá hàng trăm triệu, nhưng tô mầu cho chúng thì cũng hay đấy chứ nhỉ? Hãy tưởng tượng mình là một nhà thiết kế và nhuộm màu cho thế giới thời trang đơn điệu trong cuốn sách này bằng những màu sắc mang cá tính riêng bạn nhé.Mời bạn đón đọc.
Hãy làm sống lại những mẫu trang phục huyền thoại trường tồn trong lịch sử thời trang và cả các bộ sưu tập mới nhất trên sàn diễn thời trang Paris và cả các bộ sưu tập mới nhất trên sàn diễn thời trang Paris nhờ tài phối màu của bạn!
Có bao giờ bạn tưởng tượng, bộ váy trang nhã của Givenchy mà Audrey Hepburn từng mặc trong phim Sabrina, hay chiếc miniskirt kết hợp giữa họa tiết hình học và đường thẳng của siêu mẫu huyền thoại Twiggy, chiếc trench coat của Burberry, chiếc túi 2.55 của Chanel, đôi giầy gắn nơ của Ferragamo... sẽ khoác lên những màu sắc mà bạn thích? Tuy không thể phóng tay mua những chiếc túi Birkin giá hàng trăm triệu, nhưng tô mầu cho chúng thì cũng hay đấy chứ nhỉ? Hãy tưởng tượng mình là một nhà thiết kế và nhuộm màu cho thế giới thời trang đơn điệu trong cuốn sách này bằng những màu sắc mang cá tính riêng bạn nhé.",Khởi Sinh Của Thời Trang (Sách Tô Màu Dành Cho Người Lớn),59000,https://www.vinabook.com/images/thumbnails/product/240x/195125_p65962mkhoisinhcuathoitrang.jpg,Kang Min-Jee,Xuân Nhật,Nxb Thế giới,Nhã Nam,8935235206410,528.0,Tiếng Việt,Bìa mềm,25.0,25.0,30/09/2015,108
123,my-thuat-kien-truc,"Tô màu được coi là một liệu pháp tâm lý giúp cải thiện cảm xúc, giảm căng thẳng rất hiệu quả dành cho người trưởng thành trong cuộc sống bận rộn hiện nay. Đối với các bà mẹ đang trong giai đoạn mang thai thường xuyên có cảm giác căng thẳng, lo lắng, mệt mỏi, đặc biệt trong những tháng đầu và cuối thai kỳ, thì tô màu là một trong những cách giải tỏa căng thẳng vô cùng hữu ích.“Ngày ta gặp con” là cuốn sách tô màu dành cho các bà mẹ trong thời kì dưỡng thai, bao gồm những bức tranh đa dạng, vừa như cuốn truyện cổ tích, lại vừa như một bộ phim ngắn về quá trình mang thai, sinh con và nuôi dạy con. Dưỡng thai bằng tranh vẽ là phương pháp giúp những người sắp trở thành ông bố, bà mẹ tận hưởng quãng thời gian 40 tuần bình yên, háo hức đợi chờ bé yêu ra đời, đồng thời bắt đầu quá trình hình thành và làm bền chặt hơn sợi dây kết nối tình mẫu tử, phụ tử. Thông qua những nét vẽ, màu sắc, người mẹ vừa tạo một sợi dây kết nối tinh thần với thai nhi, vừa nuôi dưỡng cảm xúc của bản thân. Cảm xúc và tâm tính hài hòa của người mẹ sẽ ảnh hưởng rất tốt đến quá trình phát triển và tâm tính của thai nhi sau này. Hãy gửi gắm tình yêu của cha mẹ vào những màu sắc. Cuốn sách sẽ giúp truyền đến bé tình yêu và cảm xúc phong phú như những sắc màu.Mời bạn đón đọc.
Tô màu được coi là một liệu pháp tâm lý giúp cải thiện cảm xúc, giảm căng thẳng rất hiệu quả dành cho người trưởng thành trong cuộc sống bận rộn hiện nay. Đối với các bà mẹ đang trong giai đoạn mang thai thường xuyên có cảm giác căng thẳng, lo lắng, mệt mỏi, đặc biệt trong những tháng đầu và cuối thai kỳ, thì tô màu là một trong những cách giải tỏa căng thẳng vô cùng hữu ích.
“Ngày ta gặp con” là cuốn sách tô màu dành cho các bà mẹ trong thời kì dưỡng thai, bao gồm những bức tranh đa dạng, vừa như cuốn truyện cổ tích, lại vừa như một bộ phim ngắn về quá trình mang thai, sinh con và nuôi dạy con. Dưỡng thai bằng tranh vẽ là phương pháp giúp những người sắp trở thành ông bố, bà mẹ tận hưởng quãng thời gian 40 tuần bình yên, háo hức đợi chờ bé yêu ra đời, đồng thời bắt đầu quá trình hình thành và làm bền chặt hơn sợi dây kết nối tình mẫu tử, phụ tử. 
Thông qua những nét vẽ, màu sắc, người mẹ vừa tạo một sợi dây kết nối tinh thần với thai nhi, vừa nuôi dưỡng cảm xúc của bản thân. Cảm xúc và tâm tính hài hòa của người mẹ sẽ ảnh hưởng rất tốt đến quá trình phát triển và tâm tính của thai nhi sau này. Hãy gửi gắm tình yêu của cha mẹ vào những màu sắc. Cuốn sách sẽ giúp truyền đến bé tình yêu và cảm xúc phong phú như những sắc màu.",Ngày Ta Gặp Con (Sách Tô Màu Dành Cho Người Lớn),63000,https://www.vinabook.com/images/thumbnails/product/240x/194542_p65919mbiatruoc.jpg,Hong Won Taek,Ngân Huyền,Nxb Lao động,Quảng Văn,8936056792021,506.0,Tiếng Việt,Bìa mềm,20.5,29.5,16/10/2015,90
124,my-thuat-kien-truc,"Nếu bạn là người yêu nền văn hóa xứ sở mặt trời mọc thì đây là cuốn sách tô màu không nên bỏ qua. Với hơn 30 mẫu thiết kế kimono tuyệt đẹp, bạn sẽ thỏa sức sáng tạo và tìm hiểu về những hoa văn truyền thống của đất nước này.
Mời bạn đón đọc.",Tinh Tế Kimono (Sách Tô Màu Dành Cho Người Lớn),42000,https://www.vinabook.com/images/thumbnails/product/240x/194485_p65848mbt.jpg,Ming-Ju Sun,Trang Bùi,Nxb Thế giới,Nhã Nam,8935235206342,330.0,Tiếng Việt,Bìa mềm,20.5,28.5,23/09/2015,68
125,my-thuat-kien-truc,"Tranh cổ Nhật Bản với đường nét phóng khoáng, bay bổng chắc chắn sẽ mang tới cho bạn nguồn cảm hứng sáng tạo mới. Với hơn 30 kiệt tác nghệ thuật được chắp bút bởi các nghệ nhân Kiyonaga, Utamaro, Hokusai, Hiroshige và các bậc thầy khác...bạn sẽ thỏa sức sáng tạo và tìm hiểu thêm về văn hóa xứ sở mặt trời mọc.
Mời bạn đón đọc.",Phong Cách Nhật (Sách Tô Màu Dành Cho Người Lớn),42000,https://www.vinabook.com/images/thumbnails/product/240x/194476_p65847mbt.jpg,Ed Sibbett,Hạnh Lâm,Nxb Thế giới,Nhã Nam,8935235206335,330.0,Tiếng Việt,Bìa mềm,20.5,28.5,23/09/2015,68
